"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2021015332","1355","2","0","0","0","0","0","0","0","0","4","0","","67","2","2021","6","39.969808","-75.161539","1352","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","1","","39 58:11.308","","0","75 09:41.540","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","","6","N","N","N","0","","0","0","2","3","3","","","4","1","1","0","0","0","0","2","0","4","","03","","N","","","","","","","","","",""
"2021031867","0040","0","0","0","0","0","0","0","0","0","5","0","","67","4","2021","7","39.892858","-75.197014","0024","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 53:34.289","2","3","75 11:49.250","9","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","114.0","1","N","N","N","1","","0","0","1","0","0","N","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2021043031","0735","2","0","0","0","0","0","0","0","0","1","0","","67","4","2021","6","39.977061","-75.19927","0735","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","6","","39 58:37.421","3","2","75 11:57.373","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","810.0","1","N","N","Y","0","","0","0","1","3","2","Y","","3","0","0","0","0","0","0","2","0","3","","03","","N","","","","","","","","","",""
"2021030786","2311","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","40.027142","-75.131367","2311","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 01:37.710","","0","75 07:52.920","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","","2","1","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021015534","2032","1","0","0","0","0","0","0","0","0","5","0","","67","2","2021","7","40.071027","-75.038526","2026","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 04:15.697","2","0","75 02:18.692","8","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","2115.0","1","N","N","N","0","","0","0","1","0","0","Y","","3","1","0","0","0","1","1","2","0","3","","03","","N","","","","","","","","","",""
"2021017002","2017","1","0","0","0","0","0","0","0","0","4","0","","67","2","2021","6","40.020563","-75.20997","2003","6","0","1","0","0","0","0","0","0","","0","0","0","","","1","","3","","40 01:14.026","","0","75 12:35.892","3","0","0","0","67301","0","0","0","N","0","0","0","6","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","","2","1","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021016257","1108","4","0","0","0","0","0","0","0","0","6","0","","67","2","2021","1","39.944019","-75.245298","1105","6","0","0","0","0","0","0","1","0","","0","0","0","","","1","N","0","","39 56:38.469","6","0","75 14:43.072","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1130.0","2","N","N","N","0","","1","0","1","0","0","Y","","6","1","0","0","0","0","0","2","1","6","","03","","N","","","","","","","","","",""
"2021016352","2240","1","0","0","0","0","0","0","0","0","4","0","","67","2","2021","1","39.94672","-75.162624","2240","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","39 56:48.192","","0","75 09:45.448","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","2","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021017417","1030","1","0","0","0","0","0","0","0","0","4","0","","67","2","2021","3","40.00548","-75.146585","1030","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 00:19.727","1","0","75 08:47.706","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1030.0","1","N","N","N","0","","0","0","1","3","3","N","","3","0","1","0","0","0","0","2","1","3","","","","N","","","","","","","","","",""
"2021030542","0125","1","0","0","0","0","0","0","0","0","5","0","","67","4","2021","6","40.00751","-75.201115","0123","6","0","0","0","0","0","0","1","0","","0","0","0","","","4","N","0","","40 00:27.037","3","0","75 12:04.014","3","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","140.0","1","N","N","N","0","","4","0","1","0","0","N","","2","4","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021031963","0241","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","4","39.99106","-75.114399","0241","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 59:27.817","","0","75 06:51.838","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","2","0","0","","","3","0","2","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2021032249","1531","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","3","40.012275","-75.113711","1524","6","0","0","0","0","1","0","0","0","","0","0","0","","","2","N","0","","40 00:44.190","","0","75 06:49.360","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","2","0","1","0","0","","","2","2","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021022942","1545","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","5","39.948298","-75.142082","1540","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 56:53.873","","0","75 08:31.496","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","","9","N","N","N","0","","0","0","0","0","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021031033","0333","1","0","0","0","0","0","0","0","0","98","0","","67","3","2021","1","40.056472","-75.140006","0328","6","0","0","0","0","0","0","0","0","","1","0","0","","","0","N","0","","40 03:23.299","","0","75 08:24.020","1","1","0","1","67301","0","0","0","N","0","0","0","1","67301","0","2","1.0","","1","N","N","N","0","0","0","0","0","0","0","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021016287","0006","0","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","40.081803","-75.066198","0004","6","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","40 04:54.490","","0","75 03:58.314","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","2","N","N","N","0","","0","0","1","0","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021030543","0816","0","0","0","0","0","0","0","0","0","5","1","","67","4","2021","6","39.893277","-75.231667","0800","6","0","0","0","0","0","1","0","0","","0","1","0","","","0","N","7","","39 53:35.796","","0","75 13:54.001","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","3","4","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021020386","2233","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","39.893338","-75.229502","2224","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 53:36.016","","0","75 13:46.208","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","","1","N","N","Y","0","","1","0","0","0","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021015116","0337","1","0","0","0","0","0","0","0","0","0","0","","67","2","2021","6","39.948949","-75.141949","0329","6","0","0","0","0","1","0","0","0","","0","0","0","","","0","N","0","","39 56:56.216","2","0","75 08:31.016","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","1.0","348.0","1","N","N","N","0","","0","0","0","0","0","N","","1","0","0","0","0","0","0","2","0","1","","03","","N","","","","","","","","","",""
"2021030721","1945","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","39.982508","-75.187541","1942","6","0","0","0","0","0","0","0","0","","0","0","0","","","2","","1","","39 58:57.028","","0","75 11:15.147","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","1","","2","0","0","3","3","","","2","2","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021032124","1243","2","0","0","0","0","0","0","0","0","2","0","","67","4","2021","3","39.976104","-75.238564","1243","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","39 58:33.973","","0","75 14:18.832","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","","2","0","2","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021015663","0118","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","1","39.915191","-75.229246","0111","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","11","","39 54:54.689","","0","75 13:45.286","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","4.0","","2","N","N","N","0","","0","0","0","3","3","","","1","1","0","0","0","1","1","2","0","1","","06","","N","","","","","","","","","",""
"2021018166","2220","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","6","39.958666","-75.169168","2215","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 57:31.197","3","0","75 10:09.006","8","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","2300.0","1","N","N","N","0","","0","0","0","0","0","N","","1","1","1","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2021030523","1830","1","0","0","0","0","0","0","0","0","1","0","","67","3","2021","5","40.003379","-75.077305","1829","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 00:12.166","1","0","75 04:38.298","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","1840.0","1","N","N","N","0","","0","0","1","0","0","N","","2","0","0","0","0","0","0","2","0","2","","04","","N","","","","","","","","","",""
"2021031866","0127","1","0","0","0","0","0","0","0","0","1","0","","67","4","2021","7","40.052154","-74.987694","0115","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 03:07.756","","0","74 59:15.700","9","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2021015827","2356","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","40.091014","-75.007436","2353","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 05:27.650","","0","75 00:26.770","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","2","N","N","N","0","","0","0","0","0","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021042075","0341","0","0","0","0","0","0","0","0","0","8","0","","67","4","2021","4","39.927198","-75.229395","0331","6","0","0","0","0","0","0","0","0","","1","0","0","","","0","N","2","","39 55:37.912","","0","75 13:45.822","1","0","0","0","67301","1","1","0","N","1","1","0","2","67301","0","2","9.0","","1","N","N","N","0","0","0","0","0","3","3","","","2","0","0","0","0","0","1","2","0","1","","","","N","","","","","","","","","",""
"2021031762","1420","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","6","39.904045","-75.240114","1418","6","0","0","0","0","0","0","0","0","","0","0","0","","","5","","2","","39 54:14.563","","0","75 14:24.409","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1.0","","1","N","N","N","0","","4","0","0","3","2","","","2","5","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2021031962","0012","3","0","0","0","0","0","0","0","0","1","0","","67","4","2021","4","40.032724","-75.072201","0009","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","1","","40 01:57.808","","0","75 04:19.924","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","","3","0","0","0","0","0","0","2","0","3","","03","","N","","","","","","","","","",""
"2021043176","0425","1","0","0","0","0","0","0","0","0","1","1","","67","5","2021","4","40.034177","-75.114669","0410","6","0","0","0","0","0","0","0","0","","0","1","0","","","2","N","0","","40 02:03.037","4","0","75 06:52.809","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","555.0","1","N","N","N","0","","2","0","0","0","0","N","","2","2","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021032498","0017","1","0","0","0","0","0","0","0","0","98","0","","67","4","2021","4","40.014633","-75.055284","0017","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 00:52.677","2","0","75 03:19.021","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","1.0","1250.0","1","N","N","Y","0","","0","0","0","0","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021032372","0700","2","0","0","0","0","0","0","0","0","1","1","","67","4","2021","5","40.040435","-75.005494","0641","6","0","0","0","0","0","1","0","0","","0","1","0","","","1","N","0","","40 02:25.567","","0","75 00:19.778","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","9","N","N","N","0","","0","0","0","0","0","","","3","1","1","0","0","1","0","2","0","3","","07","","N","","","","","","","","","",""
"2021017931","2330","1","0","0","0","0","0","0","0","0","4","0","","67","2","2021","5","40.008649","-75.098428","2338","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 00:31.138","","0","75 05:54.339","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","7","N","N","N","0","","0","0","1","3","2","","","3","0","0","0","0","0","1","2","1","3","","09","","N","","","","","","","","","",""
"2021015808","1830","3","0","0","0","0","0","0","0","0","1","0","","67","2","2021","2","40.006966","-75.151628","1825","6","0","0","0","0","0","1","0","0","","0","0","0","","","3","N","0","","40 00:25.076","1","0","75 09:05.862","8","0","0","0","67301","0","0","0","Y","0","0","0","6","67505","0","","1.0","1945.0","9","N","N","N","0","","0","0","2","0","0","Y","","6","3","0","0","0","3","0","2","1","6","","06","","N","","","","","","","","","",""
"2021019682","0255","0","0","0","0","0","0","0","0","0","1","0","","67","2","2021","6","39.944902","-75.159793","0251","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","39 56:41.647","","0","75 09:35.256","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","6","N","N","N","0","","0","0","1","3","2","","","2","0","0","0","0","0","0","2","1","2","","","","N","","","","","","","","","",""
"2021031516","0425","1","0","0","0","0","0","0","0","0","1","0","","67","4","2021","7","40.011481","-75.060759","0425","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 00:41.333","","0","75 03:38.733","9","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2021031820","0947","0","0","0","0","0","0","0","0","0","7","1","","67","2","2021","6","39.943204","-75.142791","0943","6","0","0","0","0","0","0","0","0","","0","1","0","","","1","N","0","","39 56:35.536","1","0","75 08:34.047","8","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","1200.0","1","N","N","N","0","","0","0","0","0","0","Y","","2","1","0","0","0","1","0","2","0","1","","","","N","","","","","","","","","",""
"2021026814","2318","0","0","1","0","0","0","0","0","0","2","0","","67","2","2021","2","39.968754","-75.191603","2302","6","0","0","0","0","0","0","0","0","","0","0","0","","","3","N","0","","39 58:07.516","3","0","75 11:29.771","2","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","30.0","9","N","N","N","0","","1","2","3","0","0","N","","3","3","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2021031032","1042","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","2","39.982522","-75.178064","1022","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:57.080","2","0","75 10:41.030","0","0","0","0","67301","0","0","0","N","0","0","0","0","67301","0","","1.0","1200.0","1","N","N","N","0","","0","0","0","0","0","Y","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021029146","2318","0","0","0","0","0","0","0","0","0","8","0","","67","3","2021","4","40.002139","-75.132583","2311","6","0","0","0","0","0","0","0","0","","1","0","0","","","0","N","1","","40 00:07.700","2","0","75 07:57.300","1","0","0","0","67301","1","1","0","N","1","1","0","2","67301","0","2","1.0","515.0","1","N","N","N","0","0","0","0","1","3","2","Y","","2","0","1","0","0","0","0","2","0","1","","03","","N","","","","","","","","","",""
"2021017930","0235","0","0","0","0","0","0","0","0","0","5","0","","67","2","2021","4","40.00548","-75.106318","0231","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 00:19.728","","0","75 06:22.744","4","0","0","0","67301","0","0","0","N","0","0","0","1","67301","1","","6.0","","1","N","N","N","0","","0","0","2","0","0","","","2","1","1","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021015835","0841","3","0","0","0","0","0","0","0","0","4","0","","67","2","2021","1","39.989223","-75.226579","0836","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","2","","39 59:21.202","","0","75 13:35.684","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","","2","N","N","N","0","","0","0","0","3","2","","","3","0","0","0","0","0","0","2","0","3","","06","","N","","","","","","","","","",""
"2021031017","1225","2","0","0","0","0","0","0","0","0","4","1","","67","4","2021","6","39.938796","-75.157189","1206","6","0","0","0","0","0","0","0","1","","0","1","0","","","0","","2","","39 56:19.666","","0","75 09:25.882","0","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","3","","","4","0","3","0","0","0","0","2","0","4","","","","N","","","","","","","","","",""
"2021031865","2338","2","0","0","0","0","0","0","0","0","1","0","","67","4","2021","6","39.957325","-75.157739","2326","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 57:26.369","4","0","75 09:27.859","9","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","5.0","1","N","N","N","0","","0","0","0","0","0","N","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2021017189","0850","0","0","0","0","0","0","0","0","0","6","0","","67","2","2021","6","40.067825","-75.194661","0836","6","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","40 04:04.170","","0","75 11:40.780","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","2","N","N","N","0","","0","0","2","0","0","","","2","0","0","0","0","0","0","2","0","2","","04","","N","","","","","","","","","",""
"2021031883","2137","1","0","0","0","0","0","0","0","0","1","0","","67","4","2021","2","39.958764","-75.16889","2132","6","0","0","0","1","0","0","0","0","","0","0","0","","","0","N","0","","39 57:31.549","4","0","75 10:08.005","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","1245.0","1","N","N","N","0","","0","0","1","0","0","N","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021030785","0646","1","0","0","0","0","0","0","0","0","4","1","","67","3","2021","2","40.03054","-75.118198","0639","6","0","0","0","0","0","1","0","0","","0","1","0","","","3","","1","","40 01:49.943","","0","75 07:05.511","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","3","0","0","3","2","","","2","3","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021015830","1914","3","0","0","0","0","0","0","0","0","5","0","","67","2","2021","6","40.043381","-75.177819","1914","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 02:36.170","5","0","75 10:40.150","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","6.0","200.0","2","N","N","N","0","","0","0","0","0","0","Y","","3","0","0","0","0","0","0","2","0","3","","98","","N","","","","","","","","","",""
"2021030545","1524","3","0","0","0","0","0","0","0","0","5","1","","67","4","2021","6","39.949682","-75.141798","1515","6","0","0","1","0","0","2","0","0","","0","1","0","","","1","N","0","","39 56:58.854","2","0","75 08:30.472","8","0","0","0","67301","0","0","0","Y","0","0","0","6","68K01","0","","1.0","1915.0","1","N","N","N","0","","0","0","0","0","0","N","","5","1","0","0","0","1","1","2","1","5","","03","","N","","","","","","","","","",""
"2021042841","1233","1","0","0","0","0","0","1","0","0","1","1","","67","5","2021","2","40.015141","-75.207524","1221","6","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","40 00:54.507","1","7","75 12:27.086","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","1340.0","1","N","N","N","0","","0","0","0","0","0","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021030123","1745","1","0","0","0","0","0","0","0","0","4","1","","67","3","2021","2","39.917485","-75.212749","1741","6","0","0","0","0","0","0","0","0","","0","1","0","","","0","N","0","","39 55:02.946","","0","75 12:45.897","0","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","0","0","2","0","0","","","4","0","3","0","0","0","0","2","0","4","","03","","N","","","","","","","","","",""
"2021042479","1214","1","0","0","0","0","0","0","0","0","1","1","","67","5","2021","7","39.918286","-75.209044","1214","6","0","0","0","0","0","0","0","0","","0","1","0","","","1","","2","","39 55:05.829","","0","75 12:32.558","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","","2","1","0","0","0","0","1","2","0","2","","04","","N","","","","","","","","","",""
"2021032206","2159","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","3","39.910267","-75.149138","2159","6","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","39 54:36.960","2","0","75 08:56.898","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","2249.0","1","N","N","N","0","","0","0","0","0","0","N","","2","1","0","0","0","1","1","2","0","2","","","","N","","","","","","","","","",""
"2021031761","1401","1","0","0","0","0","0","0","0","0","5","1","","67","4","2021","2","40.080593","-75.02876","1401","6","0","0","0","1","0","1","0","0","","0","1","0","","","0","N","0","","40 04:50.135","1","0","75 01:43.536","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","200.0","1","N","N","N","0","","0","0","0","0","0","N","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2021030655","2230","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","39.931678","-75.168035","2228","6","0","0","0","0","0","0","0","0","","0","0","0","","","3","N","0","","39 55:54.039","1","0","75 10:04.926","8","0","0","0","67301","0","0","0","N","0","0","0","5","67505","0","","1.0","2310.0","1","N","Y","N","0","","0","0","1","0","0","N","","2","3","0","0","0","3","0","2","0","2","","","","N","","","","","","","","","",""
"2021019017","0706","0","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","39.919038","-75.148063","0659","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 55:08.537","2","3","75 08:53.026","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","3.0","733.0","1","N","N","N","0","","0","0","1","0","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2021031958","0135","1","0","0","0","0","0","0","0","0","4","0","","67","3","2021","1","40.056566","-75.04655","0128","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","5","","40 03:23.636","6","0","75 02:47.581","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","145.0","1","N","N","N","1","","1","0","0","3","2","N","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021030745","1218","1","0","0","0","0","0","0","0","0","1","0","","67","3","2021","5","39.887138","-75.204698","1218","6","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","39 53:13.695","","0","75 12:16.913","9","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","","2","0","0","0","0","0","1","2","0","2","","","","N","","","","","","","","","",""
"2021031098","2228","2","0","0","0","0","0","0","0","0","1","0","","67","3","2021","6","39.976","-75.195364","2221","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:33.599","","0","75 11:43.312","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2021018513","2048","3","0","0","0","0","0","0","0","0","5","0","","67","2","2021","1","40.0355","-75.049967","2046","6","0","1","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 02:07.800","","0","75 02:59.880","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6.0","","1","N","N","N","0","","0","0","1","0","0","","","4","0","0","0","0","0","1","2","0","4","","03","","N","","","","","","","","","",""
"2021015431","0917","1","0","0","0","0","0","0","0","0","5","0","","67","2","2021","1","40.031444","-75.113889","0903","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 01:53.200","","0","75 06:50.000","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6.0","","2","N","N","N","1","","0","0","4","0","0","","","6","0","0","0","0","0","1","2","0","6","","06","","N","","","","","","","","","",""
