"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2022003956","0741","3","0","0","0","0","0","0","0","0","1","0","","67","1","2022","2","39.940567","-75.143127","0738","6","0","0","0","0","0","0","0","0","","0","0","0","","","2","N","0","","39 56:26.042","","0","75 08:35.257","3","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","1","N","N","N","0","","2","0","0","","0","","","3","2","1","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
"2022001466","0727","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","7","39.950153","-75.141708","0717","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 57:00.550","2","0","75 08:30.147","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","2.0","750.0","9","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","1","2","1","1","","07","","N","","","","","","","","","",""
"2022016000","1608","1","0","0","0","0","0","0","0","0","5","0","","67","2","2022","7","39.947633","-75.144231","1600","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 56:51.480","","0","75 08:39.230","3","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","","2","","","2","1","1","0","0","0","0","2","0","2","","04","","N","","","","","","","","","",""
"2022005503","2025","1","0","0","0","0","0","0","0","0","5","0","","67","1","2022","1","39.954869","-75.149028","2014","6","0","0","1","0","0","0","0","0","","0","0","0","","","1","N","0","","39 57:17.530","3","0","75 08:56.500","8","0","0","0","67301","0","0","0","N","0","0","0","5","68K01","0","","4.0","2035.0","9","N","N","N","0","","0","0","1","","0","N","","2","1","0","0","0","1","0","2","0","2","","","","N","","","","","","","","","",""
"2022004203","1403","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","6","40.08448","-74.973652","1357","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 05:04.128","3","0","74 58:25.148","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5.0","1440.0","2","N","N","N","0","","0","0","0","","2","N","","1","0","0","0","0","0","0","2","0","1","","10","","N","","","","","","","","","",""
"2022004458","1120","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","7","39.967186","-75.132742","1108","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:01.869","1","0","75 07:57.872","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","1145.0","9","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","1","2","0","1","","","","N","","","","","","","","","",""
"2022015917","1200","2","0","0","0","0","0","0","0","0","3","0","","67","2","2022","5","39.951743","-75.158313","1152","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","1","","39 57:06.276","","0","75 09:29.927","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","2.0","","1","N","N","N","0","","0","0","0","","0","","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2022003233","0629","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","40.037134","-75.0138","0607","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 02:13.684","2","0","75 00:49.680","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","620.0","9","N","N","N","1","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022010267","0722","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","6","40.029481","-75.022202","0704","6","0","0","0","0","1","0","0","0","","0","0","0","","","1","N","0","","40 01:46.131","1","0","75 01:19.926","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","743.0","1","N","N","N","0","","1","0","0","","0","N","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022004169","0820","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","4","40.072226","-75.084475","0802","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 04:20.014","","0","75 05:04.111","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5.0","","2","N","N","N","1","","1","0","0","","0","","","1","1","0","0","0","0","0","2","0","1","","05","","N","","","","","","","","","",""
"2022015825","1122","0","0","0","0","0","0","0","0","0","5","0","","67","1","2022","2","40.034711","-75.019087","1059","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 02:04.960","","0","75 01:08.713","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","1","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022009962","0555","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","39.993059","-75.085228","0547","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","7","","39 59:35.013","1","2","75 05:06.819","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","2.0","630.0","1","N","N","N","1","","0","0","0","","0","N","","1","0","0","0","0","0","1","2","0","1","","","","N","","","","","","","","","",""
"2022017761","1603","2","0","0","0","0","0","0","0","0","1","0","","67","2","2022","1","39.945014","-75.190855","1601","6","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","39 56:42.051","","0","75 11:27.078","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022002955","1543","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","4","39.918721","-75.148009","1543","6","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","39 55:07.396","3","0","75 08:52.831","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","1640.0","1","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","03","","N","","","","","","","","","",""
"2022005493","1040","1","0","0","0","0","0","0","0","0","5","0","","67","1","2022","6","39.980668","-75.206101","1030","6","0","0","0","1","0","1","0","0","","0","0","0","","","2","N","0","","39 58:50.406","3","0","75 12:21.965","3","0","0","0","67301","0","0","0","Y","0","0","0","3","68K01","0","","1.0","1107.0","9","N","N","N","0","","2","0","0","","0","N","","2","2","1","0","0","0","0","2","1","2","","","","N","","","","","","","","","",""
"2022009221","2227","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","40.035056","-75.018016","2224","6","0","0","0","1","0","0","0","0","","0","0","0","","","0","N","0","","40 02:06.203","","0","75 01:04.856","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","","9","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022016449","0400","1","0","0","0","0","0","0","0","0","5","0","","67","2","2022","7","39.960323","-75.206535","0355","6","0","0","0","0","0","0","0","0","","0","1","0","","","3","N","0","","39 57:37.161","","0","75 12:23.525","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","3","0","0","","0","","","3","3","2","0","0","0","0","2","1","3","","03","","N","","","","","","","","","",""
"2022009216","2215","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","5","39.898717","-75.170838","2210","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 53:55.380","1","0","75 10:15.016","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","2.0","2245.0","1","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022006612","0301","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","4","39.987998","-75.207259","0301","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 59:16.794","","0","75 12:26.133","3","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","4.0","","1","N","N","N","1","","1","0","1","","0","","","2","1","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022010614","1447","1","0","0","0","0","0","0","0","0","0","0","","67","1","2022","7","39.98217","-75.20767","1441","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:55.812","3","0","75 12:27.613","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","1515.0","6","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","1","2","0","1","","","","N","","","","","","","","","",""
"2022011389","0430","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","7","40.045516","-75.001749","0421","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 02:43.858","","0","75 00:06.298","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","","9","N","N","N","0","","0","0","1","","0","","","1","0","0","0","0","0","1","2","0","1","","07","","N","","","","","","","","","",""
"2022015921","0927","1","0","0","0","0","0","0","0","0","1","0","","67","2","2022","3","39.966725","-75.211442","0922","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:00.210","","0","75 12:41.190","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","Y","N","0","","0","0","1","","0","","","2","0","0","0","0","0","1","2","0","2","","03","","N","","","","","","","","","",""
"2022008653","0725","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","2","39.876528","-75.257488","0704","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 52:35.502","","0","75 15:26.956","8","0","0","0","67301","0","0","0","Y","0","0","0","1","68K01","0","","3.0","","1","N","N","N","0","","0","0","0","","0","","","1","1","0","0","0","1","0","2","0","1","","03","","N","","","","","","","","","",""
"2022015965","2227","2","0","0","0","0","0","0","0","0","2","0","","67","2","2022","5","39.965331","-75.140425","2227","6","0","0","0","1","0","0","0","0","","0","0","0","","","0","N","0","","39 57:55.190","","0","75 08:25.530","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","","3","","","2","0","0","0","0","0","1","2","0","2","","03","","N","","","","","","","","","",""
"2022005502","1826","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","40.043061","-75.003326","1817","6","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","40 02:35.018","","0","75 00:11.974","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","4.0","","9","N","N","N","0","","0","0","0","","0","","","1","1","0","0","0","1","0","2","1","1","","","","N","","","","","","","","","",""
"2022015841","1225","3","0","0","0","0","0","0","0","0","4","0","","67","2","2022","1","40.033354","-75.020529","1215","6","0","1","0","0","0","0","0","0","","0","0","0","","","2","N","0","","40 02:00.073","2","0","75 01:13.906","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","1245.0","1","N","N","Y","0","","0","0","0","","8","N","","3","2","1","0","0","2","0","2","0","3","","10","","N","","","","","","","","","",""
"2022004213","0115","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","3","39.928133","-75.243444","0054","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 55:41.278","","0","75 14:36.400","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","3.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022015782","1310","1","0","0","0","0","0","0","0","0","8","0","","67","2","2022","4","40.008303","-75.194369","1255","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","2","","40 00:29.891","","0","75 11:39.727","3","0","0","0","67301","1","0","0","N","1","0","0","1","67301","0","","1.0","","1","N","N","N","0","","1","0","0","","2","","","2","1","0","0","0","0","0","2","0","1","","03","","N","","","","","","","","","",""
"2022004297","1130","1","0","1","0","0","0","0","0","0","2","0","","67","1","2022","1","40.011442","-75.200419","1130","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","","2","","40 00:41.190","","2","75 12:01.509","2","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","","99","N","N","N","0","","0","1","0","","3","U","","2","1","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2022004261","1851","1","0","0","0","0","0","0","0","0","5","0","","67","1","2022","5","39.995365","-75.21821","1850","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","5","","39 59:43.313","","0","75 13:05.556","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","","1","N","N","N","0","","0","0","0","","2","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022010822","1226","2","0","0","0","0","0","0","0","0","2","0","","67","1","2022","1","39.961476","-75.149812","1220","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","","2","","39 57:41.315","","0","75 08:59.323","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","0","","2","","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022010616","1632","0","0","0","0","0","0","0","0","0","5","0","","67","1","2022","7","39.993446","-75.084667","1627","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 59:36.404","1","0","75 05:04.802","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","1700.0","6","N","N","N","0","","0","0","2","","0","N","","2","0","0","0","0","0","0","2","0","2","","02","","N","","","","","","","","","",""
"2022015838","1055","1","0","0","0","0","0","0","0","0","7","0","","67","2","2022","6","39.93222","-75.199961","1049","6","0","0","0","0","1","0","0","0","","0","0","0","","","2","N","0","","39 55:55.991","4","0","75 11:59.860","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","4.0","1150.0","9","N","N","N","0","","0","0","0","","0","N","","1","2","2","0","0","2","0","2","0","1","","04","","N","","","","","","","","","",""
"2022010448","0638","1","0","0","0","0","0","0","0","0","1","0","","67","1","2022","4","39.948584","-75.185944","0623","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","6","","39 56:54.903","4","2","75 11:09.398","3","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","3.0","730.0","1","N","N","N","0","","1","0","1","","0","N","","3","1","0","0","0","0","1","2","0","3","","","","N","","","","","","","","","",""
"2022009234","1807","2","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","39.952922","-75.140983","1751","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 57:10.520","","0","75 08:27.538","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","4.0","","7","N","N","N","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2022004513","1548","0","0","0","0","0","0","0","0","0","1","0","","67","1","2022","3","39.964348","-75.138353","1536","6","0","0","0","0","0","1","0","0","","0","0","0","","","2","N","0","","39 57:51.652","","0","75 08:18.072","3","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","1","N","N","N","0","","2","0","1","","0","","","2","2","0","0","0","0","1","2","0","2","","03","","N","","","","","","","","","",""
"2022002984","1623","1","0","0","0","0","0","0","0","0","1","0","","67","1","2022","7","39.967758","-75.131653","1618","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 58:03.927","2","0","75 07:53.952","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","1630.0","1","N","N","N","0","","0","0","1","","0","N","","2","0","0","0","0","0","0","2","0","2","","03","","N","","","","","","","","","",""
"2022008863","0231","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","4","40.009122","-75.067187","0220","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 00:32.839","","0","75 04:01.873","3","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","4.0","","1","N","N","N","0","","1","0","0","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022017057","1422","1","0","0","0","0","0","0","0","0","1","0","","67","1","2022","7","39.953526","-75.181527","1411","6","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","39 57:12.692","","0","75 10:53.496","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","","0","","","2","1","0","0","0","1","1","2","0","2","","03","","N","","","","","","","","","",""
"2022016176","1005","1","0","0","0","0","0","1","0","0","1","1","","67","2","2022","4","40.022789","-75.159023","1000","6","0","0","0","0","0","1","0","0","","0","0","0","","","1","","5","","40 01:22.042","","0","75 09:32.483","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","Y","N","N","0","","1","0","0","","2","","","2","1","1","0","0","0","0","2","0","2","","","","N","","","","","","","","","",""
"2022010872","1315","1","0","0","0","0","0","0","0","0","4","0","","67","1","2022","1","39.998355","-75.190734","1252","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 59:54.079","","0","75 11:26.641","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","2","N","N","N","0","","0","0","0","","0","","","2","0","0","0","0","0","1","2","0","2","","03","","N","","","","","","","","","",""
"2022012276","1519","1","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","39.980337","-75.205591","1514","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","39 58:49.212","","0","75 12:20.127","4","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","1","","2.0","","9","N","N","N","0","","0","0","0","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022003234","0925","0","0","0","0","0","0","0","0","0","7","0","","67","1","2022","1","40.039606","-75.007264","0905","6","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 02:22.582","","0","75 00:26.151","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","","9","N","N","N","0","","1","0","1","","0","","","1","1","0","0","0","0","0","2","0","1","","","","N","","","","","","","","","",""
"2022014410","","1","0","0","0","0","0","0","0","0","4","0","","67","1","2022","6","39.945278","-75.235778","","6","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","39 56:43.000","","0","75 14:08.800","0","0","0","0","67301","0","0","0","N","0","0","0","5","00000","0","","1.0","","1","N","N","N","0","","0","0","1","","0","","","3","0","0","0","0","0","0","2","0","3","","","","N","","","","","","","","","",""
